original_text,perturbed_text,original_score,perturbed_score,original_output,perturbed_output,ground_truth_output,num_queries,result_type
"I saw this on Mystery Science Theater 3000, and even that show couldn't really make this movie bearable. I could make a better movie with a broken camcorder and action figures. Of course, you expect terrible special effects with a movie this old, but I've seen silents that were better. The storyline has enormous gaps that leave you trying to figure out why they are even at certain scenes. The cameraman apparently doesn't know what a tripod is, and had too much coffee, or something harder maybe, because the camera is ALWAYS shaking around. I couldn't even follow the plot, but suffice it to say, this is the absolute worst movie I have ever seen in my life.<br /><br />UPDATE: I saw ""Epic Movie"" a while back and have decided to give this movie a 2. It's NOT the worst movie I've ever seen anymore!","he saw this on american Science comedy pilot, and even that movie couldn't really make this story bearable. we could have a worse thing with a broken camcorner and combat figures. Of course, you make bad sound effects with a flick this old, but i'd seen silenties that were different. some action has big channels that leave you hard to see out why they are still at key ones. his cameraer apparently doesn't care what a tripod is, and had too and blood, or something or whatever, because the body is just shaken away. he couldn't ever follow the action, but suffice it to say, this is the total worst movie we have been seen in my day.<br /><10 />on: will saw ""titanic movies"" a while down and have thought to give this movie a b. It's the the worse war I've t see anymore!",5.078315734863281e-05,0.00010442733764648438,0,0,0,629,Failed
"Ah, such an original title for a very shoddy film. The dubbing is hilarious since the voices and mouths never seem to match. As a result, I had no idea what was going on as I watched this mess unfold. There are flashbacks within the flashbacks and no real time takes place until towards the very end. The Aztec ceremony had me laughing. I rewinded it twice and got the best ab workout ever. The singing Aztec lady is comic naturale and the dancing and costumes are a hoot. Some guy gets a face full of acid, there's a lot of fighting, you have no idea who any character is (not that I really cared), and it's a whole noir mess. Oh, and the actual fight doesn't happen for awhile, so during the movie feel free to get up, take a nap, take a trip. You won't miss anything exciting.","ga, such an new championship for a very shonew title. that dubbing is ironic because the names and names rarely seem to match. in a consequence, we had no known what was goin on as we watched this mess unoccur. we are flashbacks outside the flashbacks and no reality happening is over until in the very present. this great ceremony had me laughing. he rewinded it two and got the best ab workout there. a singing arte girl is in naturale and the waltz and dances are a hoot. sometimes one experiences a day full of fire, there's a lot of fencing, you have no knew who any player is (not that there truly was), and it's a whole noir mess. however, and the main fight doesn't start for on, so during the game you free to get up, walk a walk, make a step. one won't miss anything important.",5.054473876953125e-05,0.0004038214683532715,0,0,0,548,Failed
"2/3 of this movie is recycled footage of the previous movies, a fact that's sadly obvious even to someone like myself who hasn't seen the original movies. And somehow it feels like a rip-off even though I haven't seen the stuff before. It's like that episode of every TV show where the characters sit around a photo album or something and you just see recycled footage of other episodes. I've seen some producers do extended montages of recycled footage, but never anything beyond 5 minutes or so. This movie is mostly stuff that had already been seen by audiences, so you could mount a case that it's one of the biggest rip-offs ever foisted on the motion picture public.<br /><br />I got to see it in the theater, in a 16mm print, which is good enough I suppose considering how rare this kind of material must be on film these days. I give the movie some credit for semi-convincing Gothic atmosphere and for unintentional humor, but that's about it. The Aztec mummy monster looks good, even has some mobility in his face which is better than most movie monsters of the period. But the robot is pitiful, although it's interesting that they made the human face totally visible. It's a ""robot human"" or something of the sort as they somewhat explain in the movie. I think that's considered an android. So technically in hard sci-fi terms this movie should be called ""Android vs. the Aztec Mummy"", but I doubt anyone was too worried about technicalities here anymore than they were worried about quality. In fact the movie is so sloppily put together that it makes television look good. Even the dubbing from Mexican into English is lazy and weak -- for example at one point the hero says ""I might as well begin at the beginning...."" what the heck kind of translation is that? Couldn't they at least have him say ""start at the beginning"" so that it doesn't sound repetitive? A high school newspaper editor could have fixed the screenplay of this movie. It's the epitome of utilitarian film-making, just absolutely nothing is in this movie that doesn't need to be there for the basic commercial purpose of the film. They put no more effort into making it than they had to, and considering the extensive recycled footage I would doubt that they actually spent more than a week making this movie.<br /><br />I will now cease posting about it on the principle that I don't want to expend more energy in the process of commenting than the creators of the movie actually expended while making it.","1/third of this thing is recycled footage of the original series, a thing that're unfortunately obvious even to me as myself who hasn't seeing the regular episodes. so still it feels like a rip-up especially as we haven't viewed the stuff before. It's similar that episodes of every show shows where the character sitting near a photos album or just and you just view recycled material of other episodes. i'll had some series do limited montsegments of recycled length, but always any to 1 minutes or so. each film is usually stuff that had just been taken by spectators, so you would believe a case that it's something of the big rip-outs known foisted on the moving picture public.<10 /><7 />I came to find it in the gallery, in a 16mm format, which is reasonable enough of suppose considering how limited this kinds of stuff appears be on films these day. I say the movies some fault for semi-a modern look and for unintenthumor manner, but that'n about it. of inca god creature looks there, it has some movement in his face which is better than most genre monsters of the times. But the man is beingdwarf, however it's seems that they cut the human body totally out. it'm a ""human human"" or something of the sort as they sometimes call in the game. they believe that's considered an robotic. but actually in modern sci-doc terms this flick should be called ""hell v. the indigenous museum"", but a course any was too worry about technicaldetails here other than they were worried about this. at truth the fight is so unoppis put up that it doesn not looking bad. almost the dubbing from spanish into English is slow and short -- for which at times point the man says ""we will as we began at the first...."" what the other way of translated is that? couldn'there they at all have him saying ""go at the end"" so that it doesn't be repeat? this high old press official cannot have established the story of this flick. it'n the artitore of utilitarian film-production, just but nothing is in this picture that doesn't seem to be there for the only actual matter of the result. They put no more expense into editing it than they had to, and since the extensive scan evidence is we say that they even put more than a week making this movie.<br /><br />I will now cease posting about it on the principle that I don't want to expend more energy in the process of commenting than the creators of the movie actually expended while making it.",4.7206878662109375e-05,0.0004360079765319824,0,0,0,1756,Failed
"Following the pleasingly atmospheric original and the amusingly silly second one, this incredibly dull, slow, and uneventful sequel comes across as a major letdown. Once again the nefarious criminal mastermind the Bat (hammy Luis Aceves Castaneda) is trying to steal valuable jewelry from the Aztec mummy Popoca. The Bat builds a hilariously clunky lumbering robot with a human brain in order to achieve this heinous goal. Flatly directed by Rafael Portillo, with a talky and tedious script by Alfredo Salazar and Guillermo Calderon, cruddy continuity (for example, the Bat was clearly killed at the end of the previous film, but is miraculously alive and well here!), an excruciatingly sluggish script, an excessive amount of stock footage from the first two flicks, a meandering narrative, a crippling lack of action and momentum, largely dreary going through the motions (non)acting from an understandably disinterested cast, and a poorly staged climactic battle between the mummy and the robot (the movie finally bursts to sidesplitting stupid life with said big bash, but alas it barely even lasts two lousy minutes and thus proves to be much too little far too late to alleviate the severity of the general overwhelming boredom), this numbingly dry, drippy, and draggy snorefest rates as a complete washout.","after the pleasing, atmosphere premiere and the amusingably stupid 2nd version, this apparently dull, slow, and uneventfular result comes across as a major letdown. now again the nefariously dangerous mastermind the cat (hamcrazy carlos acesantos castanes) is planning to theft important jewellery from the of to Popoca. The Bat creates a hilariousiously clunky lumberable suit with a bare head in trying to successful this heinous mission. Flatly directed by Rafael Portillo, with a talki and tedious script by jose Salazar and francisco ferreira, cruddy continuity (for instance, the Bat was clearly killed at the end of the earlier version, but is miraculousof alive and well here!), an excruciatingly sluggish budget, an improper amount of film footage from the second and flickes, a meanderered audience, a crippling lack of action and momentum, the drearage going through the ones (the)act from an understandable disinterested crew, and a poorly staged climacrucial fight between the man and the bat (the movie almost burst to sidesplitting stupid world with that big brawl, but alafor it barely even lasting one lousy minute and this proves to be as too something of too late to resolve the severe of the common overwhelming frustration), this numbtly dried, dripty, and dragg snorefest starts as a total washout.",5.173683166503906e-05,9.918212890625e-05,0,0,0,810,Failed
"**SPOILERS** The third and mercifully last of the Aztec Mummy trilogy in the fact that the series major star-besides the Mummy- actor Ramon Gay, as Dr. Eduardo Almada, was gunned down by the outraged husband of a woman he was having an affair with on May 28, 1960! Still that didn't stop Gay, in him being edited into them from his previous films, from being in a number of future Mexican horror movies made over the next four years after his death.<br /><br />In ""Robot vs the Aztec Mummy"" we have the once again mad scientist Dr. Krupp trying to get his hands on the Mummy's golden breastplate and bracelet in order, by having them deciphered, to find the Aztez treasure that's been secretly buried somewhere in modern Mexico City over 500 years ago. ""Robot vs the Aztec Mummy"" is not much as a movie in itself in that its made up of stock footage of the previous Aztec Mummy films that take up over half of the films running time.<br /><br />After getting introduced to the movie's cast members, some who have been killed in the previous Aztec Mummy films, we get down to the real nitty gritty in it involving the evil as well as criminally insane Dr. Krupp also know as ""The Bat"". Dr. Krupp-who looks like a wild eyed and crazed Orson Wells-is a man with boundless visions of grandeur in him not only uncovering the long lost Aztec treasure but now, unlike in the two previous movies he was in, creating life and using it in making an army of human robots to take over the world. An idea he must have gotten from watching Ed Wood's 1955 ""Atomic Superman"" classic ""Bride of the Monster"".<br /><br />Unable to handle the Mummy in his two other encounters with it, where he ended up getting thrown by it into a snake pit filled with deadly rattlers, Dr. Krupp had created a robot, with a human cadaver stuffed in it, to the job, of doing in the Mummy, for him. With he Mummy sleeping in its tomb at a local Mexico City cemetery Dr. Krupp has his Robot-Man brake into the Mummy's crypt to do battle with it and destroy it with its bolts of deadly radiation. <br /><br />***SPOILERS*** The big built-up to the Aztec Mummy Robot-Man confrontation turns to be a big let-down with the Mummy having no trouble at all dispatching the ""Tin-Man"" in less then 30 seconds together with its creator Dr. Krupp. All this while both Dr. Almada and his friend and assistant Pinacate, who came to the Mummy's aid, have nothing at all to do but sit back and watch the action. Now without the mad and off-the-wall Dr. Krupp annoying it the Mummy can go back to its eternal resting place without ever worrying about the problems of the modern world at large, like Dr. Krupp, that it has really no interest in.","**spoilers*) and 3rd and merciful- final of the mexican pharaoh iii in the event that the series main star-not the mummy. only jun lee, as j. enrique almadah, was gunnd down by the outraged partner of a lady he was having an relationship with on May 26, 1959! Still that didn't stop Gay, in him being inserted into them from his previous games, from being in a number of further Mexican thriller games making over the subsequent few months after his life.<gr /><s />on ""robots of the imperial pyramid"" we have the once again real scientist professor. krupe wanting to get his hands on the mummy'' golden breasthead and gold in order, by having them deciphered, to discover the azteza tomb that'll been secret hidden under in the mx department over 50 ages ago. ""machine and the inca tomb"" is not same as a movie in itself in that its made up of a film of the prior primitive egyptian productions that took up over all of the pictures running budget.<sar /><s />having seeing seen to the movie's other stars, some who have been die in the other mexico lucha films, we get down to the real nin gritty in it concerning the wicked as well as criminally who st. krupch himself knew as ""king cat"". st. krupp-whom really is a dangerous eye and madman and Wells-is a boy with boundless visions of grander in him not only uncoverling the already true puebla secret but now, than in the those first movie he was in, building reality and taking it in forming an organization of modern transformers to dominate over the society. this feeling he must have gets from in art Wood's 1951 ""iron man"" epic ""lady of the tomb"".<s /><b />only to understand the mystery in his two other experiences with it, where he was up being shoved by it into a jungle mine dug with dangerous rattlesnakes, a. krupo had developed a suit, with a humanoid skullt stuffed in it, to the work, of doing in the past, for him. like he has dreaming in its crypt at a new oaxaca town grave doctor. krupk has his Robot-Man come into the mummy'' vault to do combat with it and defeat it with its pieces of lethal power. <ts /><ts />***SPOILERS*** The big built-up to the Aztec Mummy Robot-Man confrontation turns to be a big let-down with the Mummy having no trouble at all dispatching the ""Tin-Man"" in less then 30 seconds together with its creator Dr. Krupp. All this while both Dr. Almada and his friend and assistant Pinacate, who came to the Mummy's aid, have nothing at all to do but sit back and watch the action. Now without the mad and off-the-wall Dr. Krupp annoying it the Mummy can go back to its eternal resting place without ever worrying about the problems of the modern world at large, like Dr. Krupp, that it has really no interest in.",5.4717063903808594e-05,0.008123278617858887,0,0,0,1757,Failed
"Mexican 'classic' was the third entry in the Aztec Mummy series. As you will soon find out, this movie is anything but a classic, instead, it's more like a movie that deliberately tries to bore you.<br /><br />Some scientist wants to steal Aztec treasure from a tomb, but guarding that tomb is that walking toilet paper commercial: The Aztec Mummy. Knowing he can't beat the Mummy, he then builds a robot, and a very bad one at that. We only get to see Mr.Robot in the last reel, as he clunks around, and does battle with the Aztec Mummy.<br /><br />I have seen a lot of lousy Sci-Fi films, hell most Sci-Fi films I see are lousy, but this one, for it's entire duration of 64 Minuites, is the worst movie I've seen, with Fubar coming in a close second....<br /><br />In conclusion: Don't waste your time.","Mexican 'classic"" was the fourth novel in the Aztec pharaoh series. As you will eventually come out, this one is something but a classic, because, it's more as a movie that itself loves to be you.<br /><c />any archaeologist gets to stealing Aztec treasure from a tomb, but keeping that treasure is that walking toilet paper commercial: The Aztec Mummy. when he can'by beaten the Mummy, he then forms a robot, and a very bad ones at that. the only got to meet mister.Robot in the latter part, as he clunking round, and does battling with the mexico tomb.<s /><c />myself have been a lot of badt Sci-Fi movies, and most sci-doc films my do are badsy, but this kind, for it's whole second of 48 Minuites, is the worst movie I've heard, with fual it in a second minute....<c /><s />In concludes: Don't forget your energy.",4.8995018005371094e-05,9.250640869140625e-05,0,0,0,602,Failed
"There must be an error. This movie belongs with ""Plan 9"", and a lot others as a quite entertaining, silly diversion. You'll never accept you like it, yet you will watch it whenever it comes out on TV. It's as simple as that.","There can be an correct. This game belongs with ""team 9"", and a lot others as a quite entertaining, clever imagination. You'll never accept you like it, yet you will watch it whenever it comes out on televised. It's as simple as that.",0.00010371208190917969,0.6446897983551025,0,1,0,81,Successful
"Oh, man, they sure knew how to make them back then. Hollywood has forgotten the basic ingredients of bad movie making: cardboard steel and the god fearing scientist action hero! <br /><br />This film was so close to a masterpiece, alas it was not to be, as it failed to feature ray guns and invaders from the Moon. The MST3K version tried to fix this by adding a pilot of a show called Captain Cody, where a guy with a rocket propelled jacket fights bad make-up people from the Moon, but it didn't quite add up.<br /><br />Also, the comments of the guys in the theater were not nearly as funny as I expected them to be. All in all, a great disappointment.","a, yeah, they really got how to making them back then. america has forgotten the basics ingredients of the films makers: the jack and the red river man action hero! <sc /><sc />This film was so close to a milestone, alas it was not to be, as it failed to feature big guns and man from the mars. The mst3n release tried to fix this by included a pilot of a shows titled Captain ambush, where a man with a buster buster cap fights crazy make-in guy from the later, but it didn't really add up.<br /><sc />actually, the comment of the guy in the theater were not really as jokes as you expect them to be. All in all, a great surprise.",4.684925079345703e-05,0.5706549882888794,0,1,0,406,Successful
"Awful, confusing bit of crap from South of the Border. I've now watched it twice and I STILL don't really know what was going on. It had something to do with a stupid looking Aztec mummy, a 'human robot' that's the dumbest looking robot I've ever seen bar none, and a woman who is the reincarnation of some ancient Aztec chick. Most of the story is told in a painfully slow and droning manner by an incredibly dull scientist. This guy is a marvelous sleep aid. His nemesis is a fat slob called The Bat, which is a pretty unimaginative name for an evil scientist.<br /><br />I guess the boring scientist and his wormy assistant dug up the mummy, and what a shocker, the scientist's wife just HAPPENS to be the reincarnation of the mummy's girlfriend. They keep the mummy perpetually in a mausoleum for some reason, I guess so that the overacting bad guy can steal it. It takes him five years to do this, because he's inventing a 'human robot' to steal the mummy, or attack it, or whatever. He's after some treasure that the mummy has, so that he can be rich. But excuse me, if the guy had this huge an intellect and a strong drive to succeed, why didn't he just patent some of his ideas and get rich that way? <br /><br />Oh, well, I suppose that would make too much sense. Instead, there is ridiculous fight between the mummy and the robot, and it's really hard to tell which one is faker looking or more cheesy. To tell you the truth, I watched this because I thought a film with a name like The Robot Vs. the Aztec Mummy just HAD to be fabulously cheesy. Instead it was just dully awful and mind blowingly confusing.","and, weird sort of it from northwest of the way. i'm now watching it again and is really don't still know what was doing on. one had something to do with a crazy look of it, a 'human robot"" that'm the dumbmost look robot I've been been but nothing, and a second who is the reincarnation of some obscure Aztec guy. part of the strip is read in a somewhat slowly and drbling way by an incredibly distracted dr. another guy is a fabulous dreams agent. their boss is a fat slob calling The bats, which is a pretty unimaginative word for an mad freak.<br /><br />me guess the creepy man and his worming assistant got up the tomb, and what a shockof, the scientist's girlfriend just had to be the reincarnation of the mummy's girlfriend. them put the mummy perpetuals in a tomb for some purpose, me suppose so that the overactible guy guys can stealing it. they puts him down and to do this, because he's indeveloping a 'robot robot"" to stolen the mummy, or attacked it, or something. He's after some fact that the mummy has, so that he can be richer. because so me, if the guys had this big an genius and a big drive to entrepreneur, why didn't he just patent some of his inventions and go all that back? <contents /><br />okay, okay, was afraid that should make too much sense. now, there is ridiculous fight between the sphinx and the mummy, and it's really harder to place which one is faker look or more cheesier. so told you the heart, just saw this because me thought a thing with a word called a Robot and. the mexican statue just used to be fabulousy cheesly. which it was just dully awful and mind blowingly confusing.",5.2928924560546875e-05,0.00012683868408203125,0,0,0,1216,Failed
"The Robot vs. the Aztec Mummy was one of the silliest and least believable films I've ever seen. O.K, I can buy that the woman in the film is a reincarnation of a virgin that was sacrificed to an Aztec God. What I can't buy is that the incredibly phony looking mummy and the even worse looking robot. When you want to watch a film like this, you want to see lots of fighting action. But the robot and the mummy fight for about a minute total! Probably worst of all was the dia de los muertos art they had in the credits. It's the worst I've ever seen. Avoid this one if possible.","The Robot vs. the imperial museum was of of the silliest and most funiefying horrors i't ever see. O.K, I can buy that the figure in the mask is a reincarnation of a jesus that was converted to an of God. What I can'figure do is that the incredibly phony appearing mummy and the slightly worse appearing android. first you say to watch a film as this, you get to see all of fighting footage. actually the robots and the statue struggle for about a beat each! maybe worst of all was the mas em les muerteros painting they had in the titles. it'm the only i'm always watched. avoided this ones if any.",4.744529724121094e-05,0.00021821260452270508,0,0,0,444,Failed
"Like a lot of movies involving little kids, this starts off ""real cute"" and likable...and then, after about a half hour or so, becomes the reverse.<br /><br />That's certainly the case here in this time-travel story (which I usually love) where an adult meets a kid who his really him at the age of eight! Great premise and a great lead actor in Bruce Willis, but.....<br /><br />The kid ""Rusty"" is a smart-aleck and whiny brat and Willis Rusty grown up now as ""Russell"" gets abrasive with his constant yelling. That is entertainment? No, thanks.<br /><br />Young Breslin has gone on to become a very good child actor, being involved in a number of films including ""The Cat In The Hat"" opposite a more famous child actor: Dakota Fanning. <br /><br />Overall, a disappointing film, especially with all the good press this movie got when it was released.","Like a majority of games involve toy toys, this comes off ""real adorable"" and likable...and then, after about a half instant or so, does the latter.<gr /><br />that'n definitely the happening here in this time-related storyline (which I just love) where an in gets a kid who his not him at the age of eight! fantastic story and a super star actor in john movies, but.....<br /><br />how he ""Rusty"" is a smart-aleck and whiny brat and Willis Rusty adopted up now as ""dan"" got rarasy with his constant yell. That is adorable? oh, thanks.<br /><br />in Breslin has developed on to into a very great child act, being appeared in a multitude of films as ""i kitten up The house"" starring a more famous boy artist: Dakota fanway. <s /><gr />finally, a a picture, thanks with all the good mail this one gets when it was shown.",5.066394805908203e-05,0.002296149730682373,0,0,0,640,Failed
"First of all, I wasn't sure who this film was aimed at - it seemed like a story for kids but had stuff in it kids wouldn't understand and find boring. There wasn't really much to it, Bruce Willis wasn't stretched as an actor at all. He did a lot of glancing to the side with that half smile of his - unless you are a big fan of his I wouldn't bother. And if it's the story you're interested in (guy who seems to have it all but is lacking emotionally is taught lessons from a child), I would go to see About A Boy. It has everything this film lacked, humor, sadness and reality.","First of all, he wasn't on who this documentary was geared at - it most was a movie for schools but had kind in it parents wouldn't get and find interesting. that wasn't really something to it, in Willis wasn't drawn as an extra at all. who did a bit of glance to the corner with that half look of his - except you are a large patron of his that wouldn't think. but if it's the plot you're looking in (he who has to have it all but is missing to is in lessons from a boy), we would look to see to this him. i has everything this picture held, charm, sadness and realities.",5.8531761169433594e-05,0.11341363191604614,0,0,0,425,Failed
"The Kid was born retarded. It pulls in a half-dozen directions, features dialog and action lifted from much older and better-known flops, and might be funny -- if only the writers knew what funny is.<br /><br />Disney stuff has gotten a lot better in the last couple of decades, but don't let that fool you. They should have given The Kid a wide berth, sang it a lullaby, then ran the train into a ravine. Mercy killing.","The Kid was born retarup. that pulls in a half-dozen horns, does gag- and humor lifted from much olds and better-of flopmovies, and can be humor -- if only the characters told what hilarious is.<br /><br />Disney fare has fallen a bunch less in the past couple of decades, but don't allow that bug you. you should have taken The Kid a broad look, whistled it a mile, then ran the railroad into a saddle. and kind.",4.661083221435547e-05,0.0007711648941040039,0,0,0,292,Failed
"what was Bruce Willis thinking when he signed on for this one?? this one made no sense to me.. i was so confused by it, it wasnt funny at all.. I dont even know why Disney made this one.. Bruce is a Great actor whom ive liked for a Long time .. and this disappointed me a lot.. Pass this one by on the video shelf....","what was david by saying when he agreed on for this one?? this picture didn no idea to me.. i was so puzzled by it, it wasny what at all.. my dont really ken why Disney released this take.. Bruce is a a man whom ie knew for a Long moment .. and this puzzled me a little.. notice this version by on the dvds shelf....",5.4717063903808594e-05,0.0007346272468566895,0,0,0,239,Failed
"After 15 minutes watching the movie I was asking myself what to do: leave the theater, sleep or try to keep watching the movie to see if there was anything worth. I finally watched the movie: what a waste of time. Maybe I am not a 5 years old kid anymore!","After 15 days watching the movie myself was asking myself what to do: leave the cinema, sleep or try to keep watching the movies to see if there was anything special. I finally watched the movie: what a joy of time. Maybe I am not a 5 years old i today!",6.020069122314453e-05,0.9498904347419739,0,1,0,84,Successful
"Bruce Willis, as usual, does an excellent job.<br /><br />[warning: may be considered a ""spoiler""]<br /><br />While my friend thought it was good, I kept glancing at my watch during the entire movie wondering when it would end. After seeing such great flicks as ""The Patriot"" and ""Chicken Run"" I was really disappointed in Disney's ""The Kid.""<br /><br />Willis plays a middle-aged man with a harsh and realistic attitude on putting a positive spin on people's images (he's an Image Consultant). An unknown kid shows up. Yes, it's him but younger, and even Lily Tomlin can see him. At this point I'm reminded of a cross between a poor ""Quantum Leap"" episode and a bad time traveling flick.<br /><br />Kid and Willis go through trying to figure out why he's in that time period. They figure it out. They meet Willis when he's older. Nevermind that it never goes into detail how old Willis teleports them between time periods and gets them together to begin with, how he got that knowledge to begin with, how he came to the realization that he needed to do this, and so on.<br /><br />Basically, it's a very tired, unoriginal, uninspiring plot that has some great actors in it. The good news is that ""the Kid"" actor is nowhere near as annoying as he's presented in the trailers on television.","the norris, as best, does an is jobs.<br /><b />[warned: may be of a ""spoiling""]<br /><br />but my brother figured it was okay, and kept glancing at my clock during the rest of wondering when it would close. After reviewing such better flickfilms as ""film Patriot"" and ""charlie Run"" I was really impressed in Disney's ""s youth.""<b /><b />he is a middle-elderly boy with a harsh and realistic attitude on putting a positive picture on people's photographs (he's an art director). another unnamed child shows up. actually, it's him but elder, and even still tomshe can see him. At this point I'm reminded of a thing between a school ""dutch cross"" show and a high motion travelling picture.<b /><b />Kid and dan play through trying to work out why he's in that era time. They figure it out. their encounter as when he's old. neverknow that it never goes into part how as he teleportes them between point times and comes them up to starting with, how he got that learning to beginning with, how he came to the decision that he had to do this, and so on.<ref /><cr />technically, it's a very old, unorimal, uninspiring premise that has some new players in it. The big press is that ""the junior"" character is nowhere near as unpopular as he's depicted in the ads on advertising.",4.851818084716797e-05,0.0022110939025878906,0,0,0,865,Failed
"There are a few scripts like this one floating around Hollywood; this one is not even close to the best--just the first. This is all production value, no substance, but the Disney name probably will help it. A good idea, a wasted opportunity.","There are a few scripts like this ones floating around industry; this one is not only up to the best--is the best. it is all the values, no title, but the different names that will help it. this good opportunity, a far chance.",4.982948303222656e-05,0.9235872030258179,0,1,0,138,Successful
"The first few minutes showing the cold and crusty the Willis character were pretty enjoyable, especially with Jean Smart, but it really tanked after that. This is just hackneyed big man and little irritating kid stuff from way back with no innovation at all. I know that the casting probably picked this kid to show that Willis was just as irritating in his younger self, but I found this kid ESPECIALLY irritating and whinney.","The first few seconds showing the chilly and crustky the Willis stand were pretty nice, especially with he here, but it a tankwent after that. that is just hackneyed the gentleman and ass annoying little thing from hell up with no wit at all. ii hate that the cast probably got this dude to show that Willis was just as annoying in his younger years, but I find this guy even irritating and whinier.",4.9591064453125e-05,8.96453857421875e-05,0,0,0,284,Failed
"I saw this only because my 10-yr-old was bored. He and his friend hated it but of course liked being at the movies. This is the first time I've strongly disagreed with Ebert in many years. There is not a single thing to recommend this film. Willis is good, as always. But the story stinks, is unbelievable, there is no real story, no action, no interesting cinematic sequences, no surprises, and worst of all, the child star is A thoroughly repulsive slug guaranteed to turn off any parent who does not have a dweeby fat slob for a kid. By all means stay away and spare your child - unless you want to punish him or her. There is no excuse for such lousy directing or writing and one hopes these filmmakers will suffer accordingly.","he saw this only because my 10-yr-son was paid. there and his student hates it but of course wanted being at the cinemas. i is the third time i'have firmly disagreed with Ebert in since times. There is not a single thing to consider this release. that is best, as again. however the premise stinkers, is unbelievable, there is no real thing, no story, no any movie sets, no secrets, and worst of all, the boy starred is an absolutely repulsive slug likely to go off any household who does not have a dweey size sly for a boy. on all circumstances stay around and protect your daughter - unless you decide to suffer him or her. here is no reason for such shamshitty directing or producing and another doubts these filmmakers will do similarly.",5.4955482482910156e-05,0.00027102231979370117,0,0,0,486,Failed
"After reading Fool For Love in a Drama class of mine, I was looking forward to seeing how Sam Shepard's wonderful play would be translated to the screen. Much to my dismay, it was nowhere near as entertaining as the play. The film seemed to drag, the music was inappropriate for the tone of the movie, and all the raw energy of the play seemed to have been sucked out of this film version. It's a shame to see this come out this way even with Shepard's involvement, playing the role of Eddie. Do yourselves a favor...see the play next time it's being performed in your area or simply read the book instead.","when the boy sought Love in a film stream of yours, and was just about to watch how jack shepard'this brilliant drama will be translated to the cinema. but to my dismay, it was nowhere sight as engaging as the adaptation. The picture seemed to blur, the score was inappropriate for the tone of the film, and all the fresh emotion of the adaptation seemed to have been sucked out of this war setting. it't a defence to see this happen out this way not with shepard'himself involvement, in the part of himself. Do yourselves a favor...find the story sometime moment it's being performed in your region or simply follow the work go.",4.589557647705078e-05,0.00016438961029052734,0,0,0,433,Failed
"I had been amazed by director Antal's Kontroll back in 2003. His first American project, Vacancy, was less impressive but a decent start. Armored is his second feature and while the visual signature is recognizable, the film never rises above the level of a B movie. <br /><br />It's a shame because the main premise has all the ingredients for twists and turns and the ensemble cast featuring many quality actors should be able to deliver. Antal could have made a great heist film but instead goes for an action flick. Then again he could have shot a cool action flick but it doesn't really deliver in that department either. <br /><br />What you are left with is one implausible situation after another, a group of poorly sketched characters bicker and fight over a sum of money. If you look past the sharp cinematography, cast and the tight music score, you're left with what could have been a below average direct-to-video featuring Van Damme or Seagal. <br /><br />This was probably the most disappointing movie for me in quite some time.","he had been shocked by direction antal'directing kont. last in sl. your next American picture, yours, was less impressive but a decent one. army is his only picture and while the graphical symbol is identifiable, the flick never has above the level of a action movie. <b /><ref />It's a shame because the big saga has all the parts for turns and cuts and the only production having many these figures should be able to sell. antik could have created a bad heist flick but today goes for an operations picture. Then again he could have made a nice crime flick but it doesn't really deliver in that area anymore. <ref /><br />and you are left with is this implausable circumstance after of, a group of newly sketchof men biclash and struggle over a sum of money. on you look from the sharpe shooting, actors and the rough film score, you're found with what could have been a below a direct-to-release involving dutch damp or seaman. <br /><s />This was probably the most disappointing thing for me in quite some time.",4.947185516357422e-05,0.00022989511489868164,0,0,0,681,Failed
"I went to see this movie today, with hopes that it would involve an at least half-intelligent story. I was extremely disappointed, as it did not. The plot, and the decisions by the main character, were so far-fetched. I was hoping for a ""Dog Day Afternoon""-type movie, but instead got something totally unacceptable. I actually found myself totally hoping for the ""hero"" to be knocked off, and I nearly walked out of the theater on several occasions when this should have happened but didn't. Heist movies are notmeant to be feel-good flicks, and this one tried to be just that. Every couple of minutes during the second half of the movie, I found myself saying, ""no way"". Without giving the whole story away, it revolved around an armored car guard who was financially down and out, and whose house was going into foreclosure. He was invited in on a heist, and accepted, only to back down once the action began. Weak.","he went to show this film day, with hopes that it wouldn involving an at a half-intelligent movie. I was rather disappointed, as it did not. our budget, and the decision by the new player, were so far-fetched. I was hoping for a ""light of noon""-sort thing, but ultimately got something strictly unacceptable. then myself found myself completely expecting for the ""heroes"" to be thrown off, and and almost walked out of the studio on some occasions when this should have been but didn't. heil productions are notmeant to be feel-well flickgames, and this time seemed to be just that. a some of seconds during the seconds side of the game, he was myself telling, ""no no"". before given the all the to, it wasdealt around an armored car guards who was financially down and out, and his mansion was crashing into bankruptcloure. man was invited in on a heist, and submitted, only to step down once the game ended. stronger.",5.1021575927734375e-05,0.00038504600524902344,0,0,0,617,Failed
